chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
nan,nan,False,0.014,7.0,1.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5196.875109203788,2598.437554601894,False,0.014,7.0,1.0,0.01,0.09264814292217328,42264675.692566335,7.62597754087421,0.16292602438368742,0.01884499143255356,8.645587607020227,4.236861774814302,3.5288281678327817,6.50644405695395,0.8133437000315497,3.656010243848844,0.8990831632863023,0.12844045189804318,11354.662764452496
2782.010160994595,1391.0050804972975,False,0.014,7.0,1.0,0.015,0.12690827525452306,43324818.49813854,7.63673675198787,0.16475367919080822,0.01905902674104538,8.644390997993401,4.240856416628264,3.544886902218427,6.50704448406564,0.8133837757085297,3.655897290797385,0.9940302048822827,0.14200431498318325,12010.247488813475
273.07068642794405,136.53534321397203,False,0.014,7.0,1.0,0.02,0.15421729502386577,44411462.28917435,7.647495072963458,0.16767529013823845,0.019393540689914546,8.645934892406554,4.244913779194597,3.5610130173150543,6.506269824161827,0.8133320701223883,3.655965221584534,1.0782459917197962,0.1540351416742566,12524.176535926472
21502.261865778633,10751.130932889317,False,0.014,7.0,1.0,0.025,0.17731368530628372,45482454.06303253,7.657843889553073,0.15418375266608714,0.017833611600605887,8.645683001240693,4.248904230126471,3.576991735055645,6.506396196590179,0.8133405054189236,3.6559115278469316,1.1560102572293631,0.1651443224613376,12962.469285651607
16588.41138082909,8294.205690414545,False,0.014,7.0,1.0,0.03,0.1945695064714911,46626289.318944246,7.668630854175693,0.14084631561257224,0.016406455192568413,8.584810914936153,4.252060899803135,3.5937097243238476,6.537116448193748,0.8153862212910723,3.651779045200815,1.2275045355001537,0.17535779078573624,13328.835071514051
17240.17183118526,8620.08591559263,False,0.014,7.0,1.0,0.035,0.21211997596391688,47580323.59194264,7.677427391331285,0.15243611425323783,0.017694373823349673,8.614948218855963,4.25606473024915,3.607695804605757,6.521861869369389,0.8143715963702866,3.6537710853099616,1.2941168691725076,0.18487383845321537,13662.821267336843
nan,nan,False,0.014,7.0,2.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5197.98830442256,2598.99415221128,False,0.014,7.0,2.0,0.01,0.09259752059544586,42266468.87509439,7.625995966491917,0.16292523670257442,0.018844905435116164,8.64558526247495,4.2368655724747315,3.5288435136034777,6.506445233250024,0.8133437785473785,3.6560100782469416,0.8989655020035573,0.12842364314336532,11329.591886040715
2767.3484563556694,1383.6742281778347,False,0.014,7.0,2.0,0.015,0.12681216242011104,43326992.96612956,7.6367585486343295,0.16476632669270436,0.01906044489650187,8.644411375882608,4.240856014282111,3.5448839268793138,6.507034257814414,0.8133830931854613,3.655898592202452,0.9913336005971146,0.1416190857995878,11983.440945507233
274.31980648450434,137.15990324225217,False,0.014,7.0,2.0,0.02,0.15410192953284538,44414393.49763678,7.647523735961404,0.16771418191927145,0.01939759129119799,8.646134429864743,4.24490722169832,3.5609734319418607,6.506169721659595,0.8133253882140202,3.6559784868516623,1.075457471396731,0.15363678162810443,12499.934548560143
21899.672584064323,10949.836292032162,False,0.014,7.0,2.0,0.025,0.17723507922478604,45484273.28722136,7.6578612602786045,0.1540051329352519,0.01781369207619845,8.64532362390074,4.248898455072085,3.576992699904302,6.506576504870897,0.8133525406230477,3.6558873992817262,1.1545022304296109,0.16492889006137298,12945.645785765073
16758.954941809476,8379.477470904738,False,0.014,7.0,2.0,0.03,0.19456705321898193,46626220.82410379,7.668630216188979,0.14107186913409192,0.016431331981427703,8.5855406788412,4.252070879362182,3.59370042129058,6.536746009927042,0.8153616104623024,3.651828290054684,1.226906437587578,0.17527234822679685,13315.888425833507
17143.577511402746,8571.788755701373,False,0.014,7.0,2.0,0.035,0.21223476295132315,47575462.17464868,7.677383015959051,0.1525240745305379,0.01770420588433917,8.615132219257461,4.256089574676063,3.6077828159526253,6.521769007225304,0.8143654125834044,3.6537840470126906,1.2959335700463737,0.18513336714948195,13656.119977293054
nan,nan,False,0.014,7.0,3.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5263.785710162225,2631.8928550811124,False,0.014,7.0,3.0,0.01,0.0922149750181316,42305384.18301691,7.626395643312845,0.16286943292684108,0.018838788437280915,8.645430329507365,4.2369683118343495,3.529264846164463,6.506522966790105,0.8133489671019031,3.6559987586335647,0.8991603386836589,0.1284514769548084,11269.98970121489
2554.951800101408,1277.475900050704,False,0.014,7.0,3.0,0.015,0.12617207674633477,43361443.031359,7.637103726715946,0.16495245110417223,0.01908139548985774,8.644674399828292,4.240896940560559,3.545030009960938,6.5069022679190365,0.8133742837859198,3.6559153161045024,0.9904975660539973,0.14149965229342817,11919.815380728045
398.32292456334875,199.16146228167437,False,0.014,7.0,3.0,0.02,0.15376052022007924,44438148.20695079,7.647755953053277,0.16803994794102137,0.019433474926548826,8.646932603466375,4.244964414623206,3.5611487350912214,6.505769338228566,0.81329866132666,3.656031512407828,1.0745941343566867,0.15351344776524095,12441.251975229392
27470.436866382544,13735.218433191272,False,0.014,7.0,3.0,0.025,0.17685664870322382,45504915.83028984,7.6580583153966435,0.1535240161748223,0.01775589104376945,8.646370705721015,4.24894236069929,3.5770982022489215,6.506051193483573,0.8133174762467806,3.655956982264883,1.1561743061723662,0.16516775802462375,12889.589140970875
17006.339760471164,8503.169880235582,False,0.014,7.0,3.0,0.03,0.19430690764350658,46643839.23137885,7.668794289786572,0.14086931770774902,0.01640768119107219,8.585571359370352,4.2521101826270735,3.5938555652500757,6.536730437214985,0.8153605758265737,3.651830219447416,1.2269298424437345,0.17527569177767635,13263.13692804977
15792.288563410855,7896.144281705428,False,0.014,7.0,3.0,0.035,0.21149396559584444,47616692.26975984,7.677759223515636,0.14972978185783084,0.017396629818088614,8.606826921277895,4.255997535853231,3.6079731550334873,6.525963857655633,0.814644664232091,3.653223911885817,1.2935728024988793,0.18479611464269705,13599.6288086732
9586.527018323814,4793.263509161907,False,0.014,7.0,4.0,0.005,0.057948290364544734,42199487.977511294,7.625307181532989,0.1597395645400039,0.018484318704622273,8.641896252311355,4.236109793215231,3.526066917138278,6.5082967277639225,0.8134673451702886,3.6557688655207756,0.8208297491901714,0.11726139274145306,10453.167388702439
4352.579140883507,2176.2895704417533,False,0.014,7.0,4.0,0.01,0.101516327314748,43049978.07977133,7.633972934655254,0.16348423871903373,0.018912479440145367,8.644252026099077,4.239227758221435,3.538381570298772,6.507114225505591,0.8133884303809072,3.6558991750899477,0.9253114350369495,0.13218734786242134,11342.08953431109
733.9529992876262,366.9764996438131,False,0.014,7.0,4.0,0.015,0.13300496688054497,44061069.05706784,7.644055030262612,0.16673112182797034,0.019285050904771874,8.645614815914982,4.243099495279518,3.5537772946756436,6.50643040585273,0.8133427888419507,3.655957880141302,1.0129937085799394,0.14471338693999133,11941.277551252662
4369.218377742915,2184.6091888714577,False,0.014,7.0,4.0,0.02,0.1587859731796985,45092984.420972236,7.654108979477519,0.16898118676053034,0.019539792029988057,8.648054518758029,4.2470109134782845,3.569259657007743,6.505206662163631,0.8132610981015421,3.6560863148008855,1.093910436300881,0.15627291947155442,12428.323980261168
42964.576404315005,21482.288202157502,False,0.014,7.0,4.0,0.025,0.17990547075238028,46153698.74494248,7.6642065109990005,0.15056454039445946,0.017448925721123693,8.628871645214572,4.2506161140262835,3.5849662191690506,6.514844257994444,0.81390403805289,3.6547627641423546,1.1709201795698243,0.16727431136711776,12854.100475321318
48572.63656068544,24286.31828034272,False,0.014,7.0,4.0,0.03,0.19929942304101467,47131278.85333037,7.673309224003417,0.15338398810736575,0.017767496257054836,8.632842010390883,4.2544944337556085,3.6002131669282535,6.512846592655613,0.8137708486718878,3.654992789750868,1.2472089410406837,0.1781727058629548,13234.173407838289
20842.760711992836,10421.380355996418,False,0.014,7.0,4.0,0.035,0.21284318106709066,48186090.75932633,7.682921694292096,0.14187102335119042,0.016519371661850652,8.588160993969472,4.257418011390453,3.614912250989418,6.53541633406374,0.8152732592198763,3.6519459041803737,1.304619636127483,0.1863742337324976,13538.213887285794
380.2184373234851,190.10921866174255,False,0.014,7.0,5.0,0.005,0.13989179108862573,48120489.03399082,7.6823300322938355,0.16762713968788778,0.0193952635885728,8.642684278168277,4.2540929855690734,3.597947624008256,6.507901111164423,0.813440945125008,3.6556387352368698,1.0676609999782984,0.15252299999689978,11993.647900752334
8343.568173084226,4171.784086542113,False,0.014,7.0,5.0,0.01,0.16288396868069066,49044439.13939321,7.690589772409439,0.16913352563094994,0.019565284467231017,8.644572784731231,4.257752840781061,3.6124605832542818,6.5069532593118735,0.8133776871248438,3.6557259097595742,1.1468333414426137,0.16383333449180196,12458.146230652479
33708.83437861122,16854.41718930561,False,0.014,7.0,5.0,0.015,0.18184898118675452,49997841.82374446,7.698951258250667,0.16824228997572388,0.019504421350084167,8.625853951570722,4.261228411241799,3.62761796297556,6.516363617359866,0.8140053102293041,3.6544286132705177,1.2204760598753308,0.17435372283933298,12861.113488898121
69154.71492646588,34577.35746323294,False,0.014,7.0,5.0,0.02,0.19868262257552086,50874079.91420837,7.706496567849089,0.16553990402868843,0.019153610682398178,8.642751843171617,4.264843079523991,3.640943410469065,6.507867193962958,0.813438681708344,3.6555202910029068,1.2917341867616539,0.18453345525166484,13222.444276365353
101494.92346196201,50747.461730981006,False,0.014,7.0,5.0,0.025,0.21253655618959233,51734992.64101449,7.713784391647349,0.1623831197542382,0.018790472109002577,8.641779664303373,4.268236963724958,3.654584147448048,6.508355264135994,0.8134712512474269,3.655412391826124,1.3539867187467656,0.1934266741066808,13535.05054129328
79741.69803129837,39870.84901564918,False,0.014,7.0,5.0,0.03,0.22430360578278605,52605555.4740015,7.7210316107754124,0.14954155201199487,0.017323195303492248,8.632446231316703,4.271432426092953,3.6679916959831194,6.513045657797325,0.8137841226789084,3.654742656272137,1.4153629727082917,0.20219471038689882,13826.206634578753
66480.17770796972,33240.08885398486,False,0.014,7.0,5.0,0.035,0.23453885884433529,53438868.44701327,7.7278572535015275,0.1508791094488911,0.017472353581192143,8.635305412506229,4.274610763132782,3.6805132259716777,6.511607916298745,0.8136882424778389,3.654888720263945,1.4690825662488227,0.2098689380355461,14084.883200298622
