chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
nan,nan,False,0.014,7.0,1.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,1.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10110.529296103283,10110.529296103283,False,0.014,7.0,1.0,0.015,0.048971546114963536,45708055.07767382,7.6599927420286775,0.05800820356203443,0.008076250001387203,7.182566606044978,4.221925173641934,3.5764348741764826,7.362414583952091,0.8670202692982538,3.5485663735406905,0.8731982165764538,0.12474260236806482,10916.686641213888
3322.70287471165,3322.70287471165,False,0.014,7.0,1.0,0.02,0.08877997255831964,46648507.347392306,7.668837751808947,0.055036841431948584,0.007666478471808814,7.178894669088309,4.225315749492795,3.5902933251803235,7.364924907090256,0.8671683231267027,3.5482332496530455,0.9784529982782078,0.1397789997540297,11861.24096154082
1813.2911500229018,1813.2911500229018,False,0.014,7.0,1.0,0.025,0.1169984885087603,47728134.703028366,7.678774461728249,0.05126516366360747,0.007145580044031438,7.1743879919766975,4.229545631994599,3.6075764902531144,7.368008827706398,0.8673501375229239,3.547826532780645,1.0665173437756845,0.1523596205393835,12464.520746507684
1437.8905302529529,1437.8905302529529,False,0.014,7.0,1.0,0.03,0.13994299810532407,48806346.264844306,7.688476296769197,0.05032055281429166,0.0070173796052046405,7.170846618725027,4.233804369975818,3.6248973455678306,7.370434456882209,0.8674930884920823,3.5474950943907495,1.1468261303998974,0.1638323043428425,12950.965628684557
1238.688293357689,1238.688293357689,False,0.014,7.0,1.0,0.035,0.15885134870812379,49844491.70038958,7.697617171548325,0.050105613613332545,0.006990396282341596,7.167778705179287,4.237890698847248,3.6414904543657385,7.372537408987845,0.8676169848828084,3.547200666013938,1.2199387961428723,0.17427697087755317,13360.477040941087
nan,nan,False,0.014,7.0,2.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,2.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10143.749145934687,10143.749145934687,False,0.014,7.0,2.0,0.015,0.048699944868130146,45713470.59213225,7.660044194419818,0.05799394614408897,0.008074307285107215,7.182528989335943,4.221937806247613,3.576488432133756,7.362440289806382,0.8670217856338329,3.548563170362628,0.8733673291066352,0.12476676130094788,10892.926775743415
3343.930349357445,3343.930349357445,False,0.014,7.0,2.0,0.02,0.08862828864209295,46652659.693648644,7.668876408154295,0.0550454954386209,0.007667766273193893,7.178817595295915,4.225307581446873,3.5902668690466184,7.36497762159094,0.8671714315813199,3.548226901978106,0.9791761111465006,0.13988230159235723,11844.824893982177
1821.9203810329955,1821.9203810329955,False,0.014,7.0,2.0,0.025,0.11692350028865142,47729566.694436766,7.678787491708182,0.05127689939008126,0.007147208311844317,7.174395533582734,4.229545087419392,3.6075737033943662,7.368003664286071,0.8673498331739751,3.547827097727037,1.0657625321819235,0.15225179031170336,12449.955378197492
1442.0615795559195,1442.0615795559195,False,0.014,7.0,2.0,0.03,0.1399426219548323,48807249.79428664,7.68848433658879,0.050330358969748426,0.007018754856177235,7.170838703028995,4.233809696238242,3.624919289705925,7.37043988089749,0.8674934080959067,3.547494494653892,1.1480228267118389,0.16400326095883414,12942.907844004272
1240.049014742546,1240.049014742546,False,0.014,7.0,2.0,0.035,0.1589787171379042,49839257.57927068,7.697571564316694,0.0501174082597921,0.0069920639043271745,7.167756036779923,4.237917340160189,3.641598851397998,7.37255295300035,0.8676179005338749,3.5471994685923067,1.219968003364821,0.17428114333783157,13353.396692903507
nan,nan,False,0.014,7.0,3.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,3.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10090.847956864542,10090.847956864542,False,0.014,7.0,3.0,0.015,0.04722995051517108,45765982.726339646,7.660542792340921,0.05801410518754703,0.008077249480474885,7.182408482959995,4.2220700472571036,3.577027096255893,7.362522640874609,0.8670266433186609,3.5485520303343696,0.8710738748653091,0.12443912498075844,10814.427445172385
3482.5667258495487,3482.5667258495487,False,0.014,7.0,3.0,0.02,0.08800070884939172,46681020.1883933,7.669140338747545,0.05503272845741,0.007665945922196967,7.178856858102945,4.225369047714099,3.5905095670292377,7.364950767737144,0.8671698480732114,3.5482294079006182,0.9761236611855438,0.13944623731222056,11785.538631556568
1939.2643875714891,1939.2643875714891,False,0.014,7.0,3.0,0.025,0.1163780454884886,47753480.33232441,7.6790050289887235,0.0515281322331432,0.007182209581099143,7.174412226669874,4.229586509137474,3.6077380415936164,7.3679922352638725,0.8673491595091195,3.547827773190886,1.0635057037089732,0.15192938624413904,12393.862085068087
1508.8522400106856,1508.8522400106856,False,0.014,7.0,3.0,0.03,0.13957610042992744,48825785.45884404,7.688649238497484,0.050515492502942835,0.007044566119727476,7.170845108754131,4.233853602282062,3.625094396425237,7.3704354915479025,0.8674931494585792,3.5474947795754885,1.1450674381968249,0.1635810625995464,12888.864530570932
