chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
111240.96199553259,111240.96199553259,False,0.014,7.0,1.0,0.005,0.19355695818016624,36760318.38844559,7.565379264241447,0.4112804266411781,0.03582996134285201,11.478673468433074,4.2629221946315345,3.468940636584238,5.386155772745638,0.7312789094664279,3.8202504787238336,1.0159368930676345,0.14513384186680492,12081.08629410871
86929.81704822862,86929.81704822862,False,0.014,7.0,1.0,0.01,0.22003965228071762,37796667.563346125,7.5774535108782635,0.3968968502699281,0.03458311107465263,11.476609186870697,4.266246282461479,3.4823410684873903,5.386801620230531,0.7313309820754516,3.820122330360548,1.0932138415902124,0.15617340594145893,12494.373582606953
71669.09054911217,71669.09054911217,False,0.014,7.0,1.0,0.015,0.24360639849775917,38780733.6825835,7.588616021124414,0.4033615161720838,0.035123375713478656,11.484132945037317,4.269610542564839,3.4954184541704776,5.384448610238315,0.7311412363635104,3.8204781999072153,1.1725450422757808,0.16750643461082584,12875.968743561682
12810.01639208734,12810.01639208734,False,0.014,7.0,1.0,0.02,0.2621324111725657,39824184.73863658,7.600146893898517,0.4630989094037793,0.040440049639844745,11.451492110620396,4.272493399063409,3.5085979717474047,5.394675487594572,0.7319653251661424,3.818803872943171,1.2379057404003226,0.1768436772000461,13193.136710977436
1386.3672341175384,1386.3672341175384,False,0.014,7.0,1.0,0.025,0.2764275914203267,40940757.2073807,7.612155870762882,0.47747524971283295,0.042008176185098146,11.36624564725119,4.274902208776001,3.522559918191289,5.4216151405922774,0.7341286854596394,3.8144483775690317,1.2987257671116583,0.18553225244452262,13478.41211745542
6964.110518635318,6964.110518635318,False,0.014,7.0,1.0,0.03,0.2976454385253,41547974.40706255,7.618549855429898,0.5522342425001614,0.04779247338190043,11.554837057445514,4.279274308451188,3.530519233028559,5.362461167739624,0.7293641602608527,3.823959223538122,1.3721095672430115,0.19601565246328737,13778.269571595503
12916.184009545166,12916.184009545166,False,0.014,7.0,1.0,0.035,0.307106943744386,42636112.01204211,7.629777594501112,0.5129887611814852,0.044759835862983564,11.46091694240835,4.281387160579805,3.5436966024663903,5.391717557883427,0.7317271338489536,3.8192029685586792,1.4246162158147755,0.20351660225925364,13999.68005182288
132469.5723707435,132469.5723707435,False,0.014,7.0,2.0,0.005,0.19563994484396632,36671871.247401305,7.564333071173754,0.46304792216555235,0.04013903128715913,11.536101079591473,4.263396814228442,3.46794930832792,5.368265773443869,0.7298340088529705,3.823141554839311,1.0203881735507223,0.1457697390786746,12058.95939984983
86937.92468298279,86937.92468298279,False,0.014,7.0,2.0,0.01,0.21996944532849583,37798601.86348042,7.5774757359693625,0.3966914644389272,0.03456596595838097,11.47635986555568,4.266243849236317,3.4823439361098045,5.386879637976957,0.7313372719732036,3.8201097168282034,1.093764155812116,0.15625202225887372,12463.619725311903
66863.92016923195,66863.92016923195,False,0.014,7.0,2.0,0.015,0.2417288917144388,38862816.69321328,7.589534274132743,0.3615018770000738,0.031608151832433554,11.436982425183487,4.269216995239648,3.4962266418492454,5.399237209675299,0.7323324081509965,3.818094249572037,1.1661885388833688,0.16659836269762412,12832.024294281444
