chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
346263.52093289007,346263.52093289007,False,0.014,7.0,1.0,0.005,0.12772883427114728,38994017.736871056,7.590997984894528,0.23367717432340077,0.02323423997170169,10.057448602063573,4.249082355843215,3.4901195167001915,5.882313447208455,0.7695481627698334,3.743673630736033,0.9130716249263792,0.1304388035609113,11496.45206089562
229554.42943651005,229554.42943651005,False,0.014,7.0,1.0,0.01,0.16023201168773737,40064433.48722334,7.602759006178208,0.24766878391232278,0.02461190785416382,10.062965674171513,4.252872034313193,3.5049607670692158,5.880163245193309,0.7693893831343914,3.7439633182709064,1.0014731927337328,0.14306759896196183,12046.336358665489
97218.96563404173,97218.96563404173,False,0.014,7.0,1.0,0.015,0.18385455663297334,41267169.52343054,7.615604682046516,0.25767740726193095,0.025841594466650922,9.971420594594836,4.255702437345178,3.5215741357365644,5.916097923647681,0.7720353538555974,3.7386396899135086,1.079787487578122,0.15425535536830312,12489.815581921472
38323.45900767183,38323.45900767183,False,0.014,7.0,1.0,0.02,0.21137118562751164,42132076.09960663,7.624612859943086,0.3214094433435954,0.031866046903242504,10.086266562009317,4.26046070322458,3.5339760115583294,5.871103676831851,0.768719749578552,3.7452447368386026,1.1622332067678605,0.1660333152525515,12918.109209828343
5178.653621172647,5178.653621172647,False,0.014,7.0,1.0,0.025,0.2326696504377225,43085392.45908008,7.634330053229987,0.34923639790994454,0.03448743905643522,10.126481045416401,4.264351332459027,3.5472346376534714,5.855549741458906,0.7675676745534473,3.747519970475509,1.2351375571749421,0.17644822245356315,13282.438035356565
7791.012687158438,7791.012687158438,False,0.014,7.0,1.0,0.03,0.25026156448016484,44052116.23293983,7.643966776453223,0.3631289074220795,0.03579342896685516,10.145127692525298,4.267888967538546,3.5603198017609556,5.848372579010805,0.7670350321875294,3.7485547597661677,1.3029051297231315,0.18612930424616164,13597.043777162113
38883.767179311,38883.767179311,False,0.014,7.0,1.0,0.035,0.2648104084874615,44994529.782427646,7.653159717559504,0.36321752366672344,0.03577037021768779,10.154144937731706,4.271148408594442,3.5728432627107862,5.844909689830505,0.766777805230746,3.7490381479237307,1.3670074270929373,0.19528677529899105,13869.262264379546
357144.14396340126,357144.14396340126,False,0.014,7.0,2.0,0.005,0.12751967920327473,38989180.808502175,7.59094411043588,0.24147535310083698,0.02399494226843422,10.06359383571021,4.2491107030130175,3.489879144983907,5.879918552566303,0.7693713103591312,3.7440272714712246,0.9128021062243632,0.13040030088919474,11456.899656451864
230118.30858799673,230118.30858799673,False,0.014,7.0,2.0,0.01,0.16017157699367113,40065904.086786464,7.602774947038929,0.24758837184016538,0.02460361221159107,10.063090318238855,4.2528739700421125,3.5049613395793147,5.88011468960032,0.7693857969221918,3.7439704718286286,1.0007997978945447,0.14297139969922065,12015.663933580836
97830.88534345006,97830.88534345006,False,0.014,7.0,2.0,0.015,0.1838608964172836,41266516.77896952,7.6155978125286214,0.2577778832798393,0.025847366645779114,9.973081080657574,4.255719274116184,3.5215450632971748,5.915441231184683,0.7719871440817805,3.738736113794583,1.0799339921815527,0.15427628459736467,12466.67917156221
38706.33884378133,38706.33884378133,False,0.014,7.0,2.0,0.02,0.21129761708797437,42134797.527769305,7.624640911327538,0.3212835883363055,0.03185284692092878,10.086495223923217,4.26045633493641,3.5339454006051243,5.871014944135566,0.7687131858362487,3.745257778002919,1.1583931364520237,0.16548473377886053,12899.031693629102
5199.763734419187,5199.763734419187,False,0.014,7.0,2.0,0.025,0.23261723523250932,43086451.99774758,7.634340733094148,0.3492556359311534,0.03448925800684172,10.126504776121036,4.264350053638207,3.5472281702575224,5.855540593427494,0.7675669960616163,3.7475212892277696,1.235241053176323,0.17646300759661757,13263.530825952581
7761.581532751306,7761.581532751306,False,0.014,7.0,2.0,0.03,0.2502352840481253,44053254.930508174,7.643978002331146,0.3631293034269832,0.03579353632862991,10.14510832606751,4.267889792930371,3.560324232484267,5.84838002182436,0.7670355848833018,3.748553631711252,1.302813171358069,0.186116167336867,13583.185530790974
