chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
nan,nan,False,0.014,7.0,1.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35325.71855849071,35325.71855849071,False,0.014,7.0,1.0,0.01,0.10004912077404701,42041062.03967161,7.623673678625067,0.4705082741198021,0.05354613256368444,8.78697025523195,4.238564122749983,3.5262450271753245,6.43646294185404,0.8086472731308636,3.6654077855170915,0.9110655015649339,0.13015221450927628,11449.76135967493
78112.26000889894,78112.26000889894,False,0.014,7.0,1.0,0.015,0.12089584878076007,43526085.501088694,7.638749610834846,0.2661389968816889,0.03126364591792425,8.512730651453055,4.239232483780781,3.5472786831155902,6.573965932445529,0.817827449153994,3.6470052852289,0.9855138247083591,0.1407876892440513,11952.681866019071
70319.53243390527,70319.53243390527,False,0.014,7.0,1.0,0.02,0.14843736271603802,44624410.19678223,7.649572489064773,0.2635181189385232,0.030975793079827244,8.507227506957278,4.243233640695874,3.563657790596613,6.576800666019259,0.8180146791772153,3.6465945965732716,1.0695116426353668,0.1527873775193381,12476.879591800818
64098.964930785165,64098.964930785165,False,0.014,7.0,1.0,0.025,0.1719119652000188,45698343.282652766,7.659900455731907,0.2659714793179387,0.031264231645359346,8.507213045724017,4.247270659741736,3.579806911569891,6.576808119194274,0.8180151713421921,3.646556182202563,1.1466270206624944,0.16380386009464207,12923.858531173586
67098.27884977816,67098.27884977816,False,0.014,7.0,1.0,0.03,0.19246617308408953,46716258.7938196,7.669468055631368,0.28570137715830185,0.03350144965123329,8.528030283244304,4.251407946496911,3.594940661145006,6.566100938794015,0.8173075547296449,3.6479336341811455,1.2226696403535804,0.1746670914790829,13315.786194006601
60681.67123937052,60681.67123937052,False,0.014,7.0,1.0,0.035,0.2087643060038269,47733071.58382052,7.678819381757466,0.27608242181351966,0.032402376914263405,8.520437329151283,4.255009847109209,3.6098645709292234,6.570001262933029,0.8175654530430064,3.647378309531956,1.2904209450130468,0.1843458492875781,13647.669190480352
nan,nan,False,0.014,7.0,2.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36158.08681053268,36158.08681053268,False,0.014,7.0,2.0,0.01,0.09995371667395175,42044189.10241665,7.623705980748851,0.46993922168500885,0.05348673166680349,8.786089690663907,4.238557052315372,3.526274809775326,6.436892987281271,0.8086762890855396,3.665349716912811,0.910797167592407,0.13011388108462957,11423.367496908073
78161.69538052102,78161.69538052102,False,0.014,7.0,2.0,0.015,0.12075828398175494,43529238.872614495,7.638781073398762,0.2656081805308936,0.03120338954113873,8.512157955811634,4.239224215578009,3.5472845566772184,6.57426079221673,0.8178469279741073,3.6469662357165094,0.982665969327515,0.14038085276107357,11924.165306244677
70433.39284241106,70433.39284241106,False,0.014,7.0,2.0,0.02,0.14831779104620293,44627304.45844825,7.64960065573644,0.2637826117599395,0.03100591655108523,8.507492798199733,4.243227566855024,3.563615545959658,6.576663941312423,0.8180056505619426,3.646612552170824,1.066204934289506,0.15231499061278655,12452.877951399936
63997.52183601337,63997.52183601337,False,0.014,7.0,2.0,0.025,0.17181633835490945,45700806.78186455,7.659923866980553,0.2652483403842373,0.03118205382338977,8.506442259594637,4.247259972095176,3.5798166375345293,6.577205405217068,0.818041405027777,3.6465036361413947,1.147141157960948,0.16387730828013544,12907.35539483825
68432.30876228449,68432.30876228449,False,0.014,7.0,2.0,0.03,0.19216519420760828,46729033.813201554,7.669586801483696,0.2781635542058664,0.03264584689879434,8.520641387194015,4.2513244306631695,3.5951087826224617,6.5698963673124,0.8175585191093492,3.6474313374543508,1.2231448473477087,0.1747349781925298,13301.845147840535
60661.28656198049,60661.28656198049,False,0.014,7.0,2.0,0.035,0.20886473634351682,47728987.044605784,7.678782217404033,0.27572274824747417,0.032361349795180606,8.520125087258752,4.255029643189232,3.609964949765394,6.5701617783462405,0.8175760634072771,3.647357661755123,1.2922302154996281,0.18460431649994688,13641.352132472986
nan,nan,False,0.014,7.0,3.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47306.22889920755,47306.22889920755,False,0.014,7.0,3.0,0.01,0.1014769074375975,42025087.38003481,7.623508625112758,0.49294637395347357,0.05587412227337998,8.822445058583538,4.239093097966854,3.5260276362369414,6.4191974673114744,0.807480735653846,3.6677411022329003,0.9136670568285875,0.13052386526122678,11384.461396893399
78459.94294567364,78459.94294567364,False,0.014,7.0,3.0,0.015,0.1201085783677785,43563766.0865378,7.639125417454291,0.26647702874919943,0.03130394944190965,8.512568972924567,4.239268670576815,3.5474344162983105,6.574049171381365,0.8178329481148984,3.6469932970887786,0.9823859821826139,0.14034085459751627,11861.849132576725
70866.68735188793,70866.68735188793,False,0.014,7.0,3.0,0.02,0.1479387880782891,44651923.08568627,7.6498401679841725,0.26435239950475253,0.03107164794062543,8.507833250746838,4.243279728297619,3.5638009686913223,6.576488490692772,0.8179940644062497,3.646635265605205,1.0652850719502438,0.1521835817071777,12392.782344850993
75703.43904163256,75703.43904163256,False,0.014,7.0,3.0,0.025,0.17221920154781062,45690488.658293284,7.659825802845932,0.284345374255593,0.0333447107473042,8.527450617594015,4.24754303634021,3.5795203469913446,6.5663984954903185,0.8173272352530558,3.647932302591942,1.1498669300750213,0.16426670429643161,12858.498427330896
67401.45677037054,67401.45677037054,False,0.014,7.0,3.0,0.03,0.19191375086164802,46745970.171623684,7.669744177611499,0.2781924243759675,0.0326476082800663,8.521065984053228,4.251368274180831,3.5952552740263015,6.569678117582026,0.8175440917542326,3.6474600720688644,1.2231270458881285,0.1747324351268755,13248.324033026664
61780.39494855147,61780.39494855147,False,0.014,7.0,3.0,0.035,0.2085094382249531,47752390.97307806,7.678995121687674,0.27752662509301684,0.03256251870006031,8.522885703325612,4.255060548429834,3.6099006417777066,6.568742957374747,0.8174822677472099,3.647544207527123,1.288445550222765,0.18406365003182357,13586.302899846158
nan,nan,False,0.014,7.0,4.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
137046.67752610455,137046.67752610455,False,0.014,7.0,4.0,0.01,0.11305980979314417,42692286.98720428,7.630349420189738,0.5333074246645155,0.060117131628889015,8.871138895260216,4.24193850292719,3.534222210095313,6.39568586698789,0.8058871246201523,3.670909681712345,0.9414606998548387,0.13449438569354838,11465.487261052504
