chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
85972.05311422028,42986.02655711014,False,0.014,7.0,1.0,0.005,0.1290113146611913,38953784.018045925,7.590549651952982,0.2631005083975401,0.026092585055629308,10.083343901595441,4.249355416292004,3.48972282200814,5.872238116203086,0.7688036576805551,3.745163356880824,0.9173415224031212,0.1310487889147316,11512.061695904356
73863.91454767577,36931.957273837885,False,0.014,7.0,1.0,0.01,0.16102174623169915,40036536.705043346,7.602456502500053,0.2669586010644602,0.026481752765535802,10.080850894880667,4.253057154890201,3.5046729480462657,5.873206217399955,0.76887524986502,3.7449921254148424,1.0023448077222066,0.14319211538888665,12052.610547389146
22856.176718767332,11428.088359383666,False,0.014,7.0,1.0,0.015,0.18389046944185683,41265778.82455769,7.615590046125745,0.24770632970520273,0.0248394443621113,9.972297531865895,4.255711369085233,3.5215589395660865,5.9157510879733515,0.7720098922697737,3.7386906426278292,1.079843443388573,0.15426334905551045,12490.071110187584
8675.312202904472,4337.656101452236,False,0.014,7.0,1.0,0.02,0.21030620596317243,42177662.20024789,7.625082504240139,0.2823863432062528,0.028074714031910083,10.05838716238708,4.260189832485314,3.534495427485029,5.881947517642292,0.769521145145543,3.7436409007714495,1.1610383676872855,0.1658626239553265,12912.74629684334
9688.939581205204,4844.469790602602,False,0.014,7.0,1.0,0.025,0.23067669163819196,43177513.98527532,7.6352576335156295,0.2919590326727799,0.028988747626021674,10.071460707419579,4.26383686599484,3.5483314466380684,5.876856263309893,0.769145068829978,3.744362897685165,1.232719265739679,0.1761027522485256,13272.216245811713
87704.02054927112,43852.01027463556,False,0.014,7.0,1.0,0.03,0.2477747525328664,44175228.694532685,7.645178806520997,0.2943047710808809,0.029216731419899934,10.07315865868643,4.267240265667961,3.5618475105236085,5.876195835187175,0.7690962610331116,3.74442900758574,1.2999765874427103,0.18571094106324432,13586.626111829302
141597.69250671432,70798.84625335716,False,0.014,7.0,1.0,0.035,0.2623669580556876,45122846.04930139,7.654396484249354,0.29560566654629383,0.029324785723297126,10.080403292135546,4.270507352428326,3.5744996163770373,5.873380075772797,0.7688881056394686,3.744813869918636,1.3656412244330673,0.1950916034904382,13861.973556148572
85826.14551804615,42913.072759023074,False,0.014,7.0,2.0,0.005,0.12850539602448552,38958258.0004927,7.5905995293747655,0.26315389054721,0.026097516040942084,10.08348419575147,4.249320243268097,3.4895740616720192,5.872183648085723,0.7687996293506322,3.7451711832239085,0.9150584085414909,0.13072262979164156,11467.96529169237
73876.38671539833,36938.193357699165,False,0.014,7.0,2.0,0.01,0.1609710572997089,40037699.7626578,7.602469118530537,0.26705422559022507,0.026490389011902718,10.081174174914219,4.25306119650321,3.5046705666090308,5.873080656599332,0.7688659651670655,3.745010682031904,1.0017871449585813,0.14311244927979733,12022.402400506291
22960.558538402434,11480.279269201217,False,0.014,7.0,2.0,0.015,0.18389618866022442,41265150.74266783,7.615583435937289,0.24819591845206856,0.024884434771464983,9.973942375282528,4.255728044662524,3.521530138987728,5.915100676375213,0.7719621408189148,3.738786149338396,1.0800165826419479,0.15428808323456397,12466.937853646408
8367.79890239913,4183.899451199565,False,0.014,7.0,2.0,0.02,0.21023764423900607,42180209.387572765,7.625108731298245,0.2825775563978617,0.02809281092764929,10.058714207190473,4.260186611276593,3.5344637063944653,5.881820021506161,0.7695117313470803,3.743659647295571,1.1608068493790498,0.1658295499112928,12893.986992563592
10035.18618853522,5017.59309426761,False,0.014,7.0,2.0,0.025,0.23062542202759895,43178547.900779806,7.635268032873557,0.2920151618001175,0.028994204850567144,10.071500953557122,4.2638358348689485,3.548324999083797,5.876840607191101,0.7691439118551003,3.7443651747891114,1.2328598233149017,0.17612283190212882,13253.524799640267
88662.44788331272,44331.22394165636,False,0.014,7.0,2.0,0.03,0.24775066729840325,44176253.439440064,7.645188880852472,0.2943659738719356,0.029222658046668872,10.073210089302288,4.267241745184741,3.5618504741968033,5.876175833842009,0.7690947827827497,3.7444319444171383,1.2998908368112765,0.1856986909730395,13572.88262803436
128500.34041629378,64250.17020814689,False,0.014,7.0,2.0,0.035,0.26111977558044797,45189129.47270637,7.655033975125371,0.25587798517281185,0.025484894714676142,10.040378351080957,4.270174091362137,3.5754700466748366,5.8889788092737385,0.7700399915701287,3.7425085575661274,1.3642177876912043,0.19488825538445775,13851.48215154422
86124.95216560685,43062.47608280343,False,0.014,7.0,3.0,0.005,0.12838689014680235,39013645.00792649,7.591216527929768,0.26317273851682665,0.02610023137625352,10.083157299374218,4.249422275121943,3.49000091353739,5.872310565024669,0.7688090157618724,3.7451511994392725,0.9127562443207032,0.1303937491886719,11394.28058987006
80634.54185093033,40317.27092546516,False,0.014,7.0,3.0,0.01,0.16159375945002646,40045299.02653077,7.602551540977907,0.26999369930843403,0.026735551168466508,10.09867713619013,4.253331038909825,3.504745438736219,5.866292571445433,0.7683637188892922,3.7460149569789913,1.0025128936868382,0.1432161276695483,11960.013720212637
23123.876239955745,11561.938119977873,False,0.014,7.0,3.0,0.015,0.1839998302255764,41274365.675741024,7.615680407540106,0.2528762819018538,0.025316152844025646,9.98873262694533,4.255908164253518,3.521392572460699,5.909260266982446,0.7715331184320381,3.739643867832753,1.0794197277761381,0.15420281825373403,12400.794665857979
5645.969989648633,2822.9849948243163,False,0.014,7.0,3.0,0.02,0.2100359335892125,42199404.54444751,7.6253063228838265,0.2842805665326783,0.028253804783860154,10.06167377128167,4.260253104223177,3.5345593189076974,5.88066657015401,0.7694265558945796,3.7438296674892664,1.1619421145730384,0.1659917306532912,12832.09908723749
12789.933903742003,6394.966951871002,False,0.014,7.0,3.0,0.025,0.23029465024436066,43199023.624784894,7.635473931093613,0.29261812391821307,0.02905292218791707,10.071899894459193,4.263865676135715,3.5484214260575277,5.87668542113912,0.7691324435610948,3.7443875919834952,1.2310779544268835,0.1758682792038405,13189.883833725347
