chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
203337.28167489855,29048.18309641408,False,0.014,7.0,1.0,0.005,0.14721590125965459,38368381.537460476,7.5839734800903,0.019792156718486685,0.0018921531556256635,10.460124044209396,4.253241309370102,3.4840232246052882,5.7303632658372985,0.7581821541397995,3.7664166748719454,0.9423190792540932,0.1346170113220133,11682.981509079782
188077.3222671958,26868.188895313684,False,0.014,7.0,1.0,0.01,0.17715825353764597,39455169.615489796,7.5961039147289595,0.01938010068776107,0.001854346717600819,10.45117426197153,4.25679553860466,3.498735802297862,5.733634233941924,0.7584299845212868,3.7658938014997476,1.026480049905897,0.14664000712941386,12185.058732360083
190594.55863578428,27227.794090826326,False,0.014,7.0,1.0,0.015,0.20290991376250747,40511914.82717538,7.607582770935321,0.01920552986517146,0.0018391268488389158,10.442743455839583,4.260348852100299,3.5134163632826945,5.736719799650371,0.7586636380230231,3.7653989255707874,1.10649025927998,0.15807003703999714,12624.004733124408
200221.8260126644,28603.118001809198,False,0.014,7.0,1.0,0.02,0.22461182138914584,41557019.87074257,7.618644395956906,0.019246541355250526,0.001844401475300029,10.435114921017773,4.263761581372054,3.5274904438498016,5.73951532461444,0.7588752197964506,3.7649468052263257,1.1812819760585689,0.168754568008367,12993.54915305642
215576.35517017942,30796.622167168487,False,0.014,7.0,1.0,0.025,0.2435067749360315,42575948.88702939,7.629164335831552,0.01946882934652305,0.001866967228193883,10.428050933361765,4.2670972719176525,3.541225329884125,5.742107006711248,0.7590712815062207,3.764525202108813,1.252100181668305,0.17887145452404357,13335.858645928512
141935.47889806353,20276.496985437647,False,0.014,7.0,1.0,0.03,0.25975471720629734,43575061.7236221,7.639238010956087,0.021084489598367,0.0020231405388712134,10.421663346299628,4.270317019096202,3.5544591238335856,5.744453046971193,0.7592486840268401,3.764140019614053,1.3176459412088095,0.18823513445840137,13636.310421390743
74460.86178655927,10637.265969508468,False,0.014,7.0,1.0,0.035,0.27344164544976457,44534974.561653174,7.648701208583088,0.02135390122844187,0.002050129722637975,10.415878074761554,4.273367185236797,3.566981324895375,5.746579937268931,0.759409452294016,3.7637878434558516,1.3774151893271096,0.19677359847530138,13898.109437127783
203921.53838819996,29131.64834117142,False,0.014,7.0,2.0,0.005,0.14673757656138833,38372639.58097978,7.584021674518237,0.019801132756385682,0.001892993817887015,10.460220508531808,4.25320554198634,3.4838748148915064,5.730328035448111,0.7581794840803385,3.7664217815896652,0.940715230878856,0.13438789012555086,11638.338889199098
188075.1184446942,26867.874063527743,False,0.014,7.0,2.0,0.01,0.17709813917498257,39456780.8003538,7.596121649145411,0.019380518952290496,0.0018543861062880194,10.451177824603672,4.256796192364946,3.4987382199378807,5.733632930941688,0.7584298858254417,3.7658939772463276,1.0263871117270176,0.1466267302467168,12154.807158131784
190566.44245697447,27223.777493853497,False,0.014,7.0,2.0,0.015,0.20285206126633915,40513845.050513946,7.60760346275842,0.019205001416250003,0.0018390757415993016,10.44274631100778,4.260348721714691,3.5134156834698222,5.736718753993083,0.75866355886224,3.765399033426332,1.1069205295561,0.1581315042223,12599.97979898921
200149.1380808686,28592.734011552657,False,0.014,7.0,2.0,0.02,0.22452627429093064,41560102.379868284,7.618676608734925,0.01924500889596108,0.0018442519136701073,10.435130229938617,4.263754693807788,3.5274620439680113,5.739509711152648,0.7588747950399102,3.7649475502943184,1.181919818128459,0.16884568830406557,12973.454251951469
215530.38748110613,30790.05535444373,False,0.014,7.0,2.0,0.025,0.24346056422134388,42577016.11572978,7.629175221924257,0.019467326557423503,0.001866823021198623,10.428051473740773,4.267096402833101,3.5412218233498,5.742106808341552,0.7590712665028664,3.7645252014130848,1.2506670335628687,0.17866671908040982,13316.645288797712
142053.02372697796,20293.289103853993,False,0.014,7.0,2.0,0.03,0.2597302220253461,43576145.66156697,7.639248813979529,0.021083490534211075,0.002023044496432217,10.421664264623598,4.270317996883816,3.554462983956511,5.744452709515878,0.7592486585144049,3.7641400497448414,1.3175490114864443,0.18822128735520632,13622.44827542392
74639.06065691763,10662.722950988233,False,0.014,7.0,2.0,0.035,0.2735239170785199,44532416.98784576,7.6486762670153015,0.021353065911776554,0.0020500567486453325,10.415841378969901,4.273384346252893,3.567052009018202,5.746593434349554,0.7594104723269429,3.7637862202658354,1.380979670797079,0.19728281011386842,13894.228212159016
203964.5554850468,29137.79364072097,False,0.014,7.0,3.0,0.005,0.14666459169316745,38427008.910006404,7.584636581070275,0.019801488304884336,0.0018930691338557393,10.459992163388842,4.253305035190425,3.4842854287424805,5.730411431802099,0.7581858045409775,3.766407972187878,0.941497560204429,0.13449965145777557,11567.767111323712
187947.2267330938,26849.6038190134,False,0.014,7.0,3.0,0.01,0.17696947653160552,39491425.19579746,7.596502807160238,0.019375374475462535,0.001853927432626695,10.45098860639382,4.25688080119509,3.499087139247091,5.733702136801934,0.7584351277971889,3.765882772374629,1.02604770261107,0.14657824323015284,12083.679648553616
190322.76087065905,27188.96583866558,False,0.014,7.0,3.0,0.015,0.2023860654431701,40546122.306746155,7.6079493260857936,0.01919632388547037,0.0018382543851644775,10.442691740813,4.26037625805586,3.51352885478848,5.736738739490751,0.7586650718484276,3.76539519932596,1.1075901851959409,0.15822716931370584,12527.781463616446
