chi2,chi2_reduced,spectro_compatible,Z,M,logD,fov,Xc,age,log_age,frot,frot_rel,fK,log_Teff,log_L,R,log_R,log_g,Mcc,Mcc_over_M,Pi0
nan,nan,False,0.014,7.0,1.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,1.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,1.0,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13018.347815579358,1301.834781557936,False,0.014,7.0,1.0,0.02,0.057922217712546596,47575964.471362606,7.677387601170199,0.022547812820274248,0.0034112908561263005,6.609759698379537,4.216852085220639,3.6042678755802853,7.781851342029765,0.8910829301489338,3.5003774347045638,0.9302006384580698,0.13288580549400997,11373.494831177268
48633.678804354626,4863.367880435462,False,0.014,7.0,1.0,0.025,0.09234155344704004,48548145.86015826,7.686172648083806,0.021654463453186504,0.0032660150755540597,6.63023989548271,4.221163432964215,3.619721841936222,7.765818135270029,0.8901872157524565,3.5021265264781296,1.0295171891342707,0.14707388416203868,12189.928858257475
46794.91349789586,4679.491349789586,False,0.014,7.0,1.0,0.03,0.11824988910258467,49585654.39050633,7.695356049067072,0.021789491326951602,0.003276627435377232,6.649975243353543,4.22587356460588,3.636841320520827,7.750445944819413,0.8893266916421129,3.5038007553510004,1.113300907846728,0.15904298683524684,12756.465899773864
45888.64789058955,4588.864789058955,False,0.014,7.0,1.0,0.035,0.14010828577412018,50565050.44261418,7.703850444819768,0.022000081216483936,0.0032888274659829027,6.689338812703259,4.230773259629123,3.6530225477082316,7.720010927374626,0.8876179150630863,3.5071712512451203,1.193602921936084,0.17051470313372627,13225.260017241624
nan,nan,False,0.014,7.0,2.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,2.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,2.0,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13031.72795755622,1303.172795755622,False,0.014,7.0,2.0,0.02,0.05775656821128072,47581148.21240033,7.677434918077302,0.0225492294764872,0.0034117214115855104,6.609340786124744,4.216844447193136,3.6042740243244893,7.782180157319323,0.8911012804929109,3.500340604408417,0.9310391195946094,0.13300558851351563,11358.270799690985
48786.140580920095,4878.614058092009,False,0.014,7.0,2.0,0.025,0.09226171571166916,48549871.749838196,7.686188087005895,0.021650830401607216,0.0032655235006207772,6.63012542935042,4.221162073471864,3.61972640108078,7.765907517250073,0.8901922143085196,3.5021164804433504,1.0326357462324756,0.14751939231892508,12178.91348096617
46820.99703093001,4682.099703093001,False,0.014,7.0,2.0,0.03,0.11829426630490918,49585677.75156885,7.695356253674196,0.02179397409181224,0.0032771033676083027,6.6503773751018205,4.225887900199048,3.6368636474679947,7.7501335082349785,0.8893091839760293,3.5038358771661895,1.1162446046119494,0.1594635149445642,12750.327860868187
45907.25415941267,4590.725415941267,False,0.014,7.0,2.0,0.035,0.14033481924548727,50556221.40774987,7.703774607143645,0.02199864180433941,0.003287428807073895,6.691746983844242,4.23083831253607,3.6530743346999444,7.71815867336523,0.887513702747763,3.5073804291915973,1.1942039495881025,0.17060056422687178,13219.309878765407
nan,nan,False,0.014,7.0,3.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,3.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,3.0,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13698.123344561973,1369.8123344561973,False,0.014,7.0,3.0,0.02,0.056572873576588446,47622755.92399477,7.677814524373168,0.02254380867806329,0.0034129906470326985,6.6052945962987595,4.216880284806213,3.6047719786409878,7.785357907513421,0.891278582695428,3.49998488276036,0.9271347566478131,0.132447822378259,11288.373715735435
51071.11868337152,5107.1118683371515,False,0.014,7.0,3.0,0.025,0.09158113844146108,48576280.830307,7.6864242606398285,0.021642703479071216,0.0032646351251585776,6.629440243500393,4.221199521682571,3.6199360394880036,7.766442604989208,0.8902221371020058,3.5020558422788612,1.0271861200764358,0.14674087429663368,12119.397276898151
47645.62262449582,4764.562262449583,False,0.014,7.0,3.0,0.03,0.11796142983032057,49601358.555559404,7.695493571754364,0.02178870113384759,0.003275059927759817,6.652916775404272,4.225973618088777,3.6369854515785742,7.748161246116689,0.8891986501949857,3.504056745465318,1.112733720876236,0.15896196012517658,12697.10711353554
45801.56706105129,4580.156706105129,False,0.014,7.0,3.0,0.035,0.1400625895267526,50574965.63811658,7.7039355963725225,0.02201783130494614,0.003286628305522024,6.699215505432394,4.230957533372273,3.652905302222658,7.712421290096199,0.8871907448271883,3.5080254672333897,1.1940683901035776,0.17058119858622536,13172.67513643698
nan,nan,False,0.014,7.0,4.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,4.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,4.0,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21132.176463055748,2113.217646305575,False,0.014,7.0,4.0,0.02,0.061069502862548676,48310557.53042842,7.684042049512837,0.022507124369150533,0.003414889614839291,6.59087903496106,4.218879691645285,3.614034741967183,7.796705855884197,0.8919111500246958,3.498694039748458,0.9447332536306252,0.1349618933758036,11353.140219922714
60227.81538760606,6022.781538760606,False,0.014,7.0,4.0,0.025,0.09496862286642428,49215156.21262332,7.692098867927407,0.02163958168250381,0.003262534728133024,6.632751368408267,4.223412691547043,3.628499575570632,7.763857674525192,0.890077565390347,3.502319818211419,1.046069848276385,0.1494385497537693,12136.157870010991
50220.53236984371,5022.053236984371,False,0.014,7.0,4.0,0.03,0.12173567367593505,50148025.98628879,7.700253842239087,0.021858374544984474,0.003273813315902924,6.676732127273388,4.2284792509327405,3.644938833811649,7.729725574808844,0.8881640756179612,3.50610278947026,1.1320488839177842,0.16172126913111204,12706.223338211114
46115.78063916909,4611.578063916909,False,0.014,7.0,4.0,0.035,0.14394972284718888,51040008.56478245,7.707910738590015,0.02216258411039004,0.00327900583768413,6.758934020697826,4.233740391725007,3.6588977247931362,7.6669254315410225,0.8846212393319167,3.5131434932877075,1.208368821843807,0.17262411740625813,13159.681679224206
nan,nan,False,0.014,7.0,5.0,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,False,0.014,7.0,5.0,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44144.77263417942,4414.477263417942,False,0.014,7.0,5.0,0.015,0.08797092167774677,53336927.22020555,7.727027992048484,0.02274314284399907,0.0034436585816906497,6.604354730437133,4.235675308607671,3.6800344789678094,7.786096512961475,0.8913197827351895,3.4996629463326627,1.0720427968466695,0.15314897097809563,12096.606227989085
59727.639238474665,5972.763923847467,False,0.014,7.0,5.0,0.02,0.11503684060387594,54083699.61835869,7.733066392047536,0.021794569955102715,0.0032609950198298813,6.683410990379154,4.24061313230475,3.6928954045161277,7.7245750729372435,0.8878745983163777,3.50650642619473,1.1634493725451753,0.16620705322073934,12682.66392105837
58842.96742505586,5884.296742505586,False,0.014,7.0,5.0,0.025,0.13768551791962455,54792893.9078945,7.738724238471573,0.02208576618585282,0.0032589024647730427,6.777056516599653,4.245846412402986,3.705771273347099,7.653251272469616,0.8838459723723854,3.5145165361071196,1.2447886940096258,0.1778269562870894,13155.67923373936
71809.92704252971,7180.992704252972,False,0.014,7.0,5.0,0.03,0.15933296841868894,55421497.93730016,7.743678259755706,0.022311882953562498,0.0032221842738120576,6.924459018343498,4.251679991046433,3.7166459319381695,7.544251266651614,0.8776161444566103,3.52693380316323,1.3248950864389744,0.18927072663413919,13574.312825881907
